ClientNo	RoleType	DocType	NoOfCopy	promptUser	collated	PrinterSetup	ReportNo
6062	1	6	1	0	1	0	22
6062	1	7	1	0	1	0	103
6067	1	2	1	0	1	0	7
6067	1	7	1	0	1	0	10
6068	1	2	1	0	1	0	7
6068	1	7	1	0	1	0	10
6069	1	2	2	0	1	0	91
6069	1	7	1	0	1	0	82
6075	1	2	2	0	1	0	93
6075	1	6	1	0	1	0	22
6075	1	7	1	0	1	0	81
6080	1	2	1	0	1	0	93
6080	1	6	1	0	1	0	22
6080	1	7	1	0	1	0	103
6082	1	2	1	0	1	0	93
6082	1	6	1	0	1	0	22
6082	1	7	1	0	1	0	103
6083	1	1	1	0	1	0	16
6083	1	1	3	0	1	0	93
6083	1	2	2	0	1	0	93
6083	1	6	1	0	1	0	22
6083	1	7	1	0	1	0	81
6085	1	1	1	0	1	0	14
6085	1	2	1	0	1	0	91
6085	1	7	1	0	1	0	82
6086	1	2	3	0	1	0	91
6086	1	7	2	0	1	0	77
6089	1	2	3	0	1	0	91
6089	1	7	1	0	1	0	82
6090	1	2	3	0	1	0	91
6090	1	7	1	0	1	0	82
6091	1	2	2	0	1	0	91
6091	1	7	1	0	1	0	82
6093	1	2	1	0	1	0	92
6093	1	6	1	0	1	0	22
6093	1	7	1	0	1	0	81
6101	1	2	3	0	1	0	91
6101	1	7	1	0	1	0	82
6102	1	2	1	0	1	0	93
6102	1	6	1	0	1	0	22
6102	1	7	1	0	1	0	103
6103	1	2	2	0	1	0	91
6103	1	7	1	0	1	0	82
6104	1	2	2	0	1	0	93
6104	1	7	1	0	1	0	81
6106	1	2	3	0	1	0	91
6106	1	7	1	0	1	0	9
6108	1	2	3	0	1	0	93
6108	1	7	2	0	1	0	81
6109	1	2	2	0	1	0	93
6109	1	7	1	0	1	0	103
6110	1	2	3	0	1	0	93
6110	1	7	1	0	1	0	81
6111	1	1	1	0	1	0	16
6111	1	2	6	0	1	0	93
6111	1	6	1	0	1	0	22
6111	1	7	1	0	1	0	103
6114	1	1	1	0	1	0	16
6114	1	2	3	0	1	0	93
6114	1	7	1	0	1	0	81
6117	1	1	1	0	1	0	16
6117	1	2	2	0	1	0	93
6117	1	7	1	0	1	0	81
6120	1	1	1	0	1	0	16
6120	1	2	4	0	1	0	93
6120	1	7	1	0	1	0	102
6121	1	1	1	0	1	0	16
6121	1	2	3	0	1	0	93
6121	1	6	1	0	1	0	22
6121	1	7	1	0	1	0	103
6122	1	1	1	0	1	0	16
6122	1	2	4	0	1	0	93
6122	1	6	1	0	1	0	22
6122	1	7	1	0	1	0	103
6124	1	1	1	0	1	0	16
6124	1	2	3	0	1	0	93
6124	1	7	3	0	1	0	81
6126	1	1	1	0	1	0	16
6126	1	2	2	0	1	0	93
6126	1	7	1	0	1	0	81
6128	1	2	3	0	1	0	91
6128	1	7	1	0	1	0	77
6129	1	1	1	0	1	0	16
6129	1	2	3	0	1	0	93
6129	1	6	1	0	1	0	69
6129	1	7	3	0	1	0	10
6131	1	1	1	0	1	0	16
6131	1	2	3	0	1	0	93
6131	1	6	1	0	1	0	22
6131	1	7	3	0	1	0	10
6133	1	2	1	0	1	0	93
6133	1	6	1	0	1	0	22
6133	1	7	1	0	1	0	81
6134	1	1	1	0	1	0	48
6134	1	2	2	0	1	0	93
6134	1	6	1	0	1	0	22
6134	1	7	1	0	1	0	103
6138	1	2	2	0	1	0	91
6138	1	7	1	0	1	0	82
6139	1	2	1	0	1	0	93
6139	1	6	1	0	1	0	22
6139	1	7	1	0	1	0	70
6140	1	1	1	0	1	0	16
6140	1	2	8	0	1	0	93
6140	1	7	7	0	1	0	103
6143	1	2	2	0	1	0	1
6143	1	7	1	0	1	0	9
6148	1	1	1	0	1	0	16
6148	1	2	3	0	1	0	93
6148	1	7	4	0	1	0	103
6149	1	2	1	0	1	0	91
6149	1	7	1	0	1	0	82
6152	1	1	1	0	1	0	16
6152	1	2	1	0	1	0	93
6152	1	7	1	0	1	0	81
6160	8	7	1	0	1	0	103
6161	1	2	2	0	1	0	93
6161	1	6	1	0	1	0	22
6161	1	7	1	0	1	0	81
6165	1	2	1	0	1	0	93
6165	1	6	1	0	1	0	109
6165	1	7	1	0	1	0	103
6166	1	1	1	0	1	0	16
6166	1	2	2	0	1	0	92
6166	1	6	1	0	1	0	22
6166	1	7	1	0	1	0	103
6170	1	2	3	0	1	0	91
6170	1	7	1	0	1	0	9
6172	1	2	2	0	1	0	93
6172	1	6	1	0	1	0	22
6172	1	7	1	0	1	0	103
6174	1	2	1	0	1	0	93
6174	1	6	1	0	1	0	109
6174	1	7	1	0	1	0	103
6175	1	1	1	0	1	0	16
6175	1	2	4	0	1	0	93
6175	1	7	1	0	1	0	103
6176	1	1	1	0	1	0	16
6176	1	2	3	0	1	0	93
6176	1	6	1	0	1	0	22
6176	1	7	1	0	1	0	81
6177	1	1	1	0	1	0	16
6177	1	2	3	0	1	0	93
6177	1	6	1	0	1	0	22
6177	1	7	1	0	1	0	81
6178	1	1	1	0	1	0	16
6178	1	2	9	0	1	0	93
6178	1	6	1	0	1	0	22
6178	1	7	6	0	1	0	103
6179	1	2	1	0	1	0	92
6179	1	6	1	0	1	0	22
6179	1	7	1	0	1	0	81
6180	1	2	2	0	1	0	91
6180	1	6	1	0	1	0	22
6180	1	7	1	0	1	0	81
6188	1	2	1	0	1	0	1
6188	1	7	1	0	1	0	9
6189	1	2	1	0	1	0	24
6189	1	7	1	0	1	0	25
6190	1	2	2	0	1	0	91
6190	1	7	1	0	1	0	82
6192	1	1	1	0	1	0	16
6192	1	2	3	0	1	0	93
6192	1	6	1	0	1	0	22
6192	1	7	1	0	1	0	102
6193	1	2	2	0	1	0	91
6193	1	6	1	0	1	0	22
6193	1	7	1	0	1	0	82
6197	2	2	1	0	1	0	1
6197	2	7	1	0	1	0	9
6198	1	1	1	0	1	0	16
6198	1	2	4	0	1	0	93
6198	1	7	1	0	1	0	81
6200	1	1	1	0	1	0	16
6200	1	2	4	0	1	0	93
6200	1	6	1	0	1	0	22
6200	1	7	1	0	1	0	70
6201	1	1	1	0	1	0	16
6201	1	2	4	0	1	0	93
6201	1	7	1	0	1	0	102
6205	1	1	1	0	1	0	16
6205	1	2	3	0	1	0	93
6205	1	7	3	0	1	0	102
6206	1	2	1	0	1	0	93
6206	1	6	1	0	1	0	69
6206	1	7	1	0	1	0	81
6209	1	1	1	0	1	0	16
6209	1	2	4	0	1	0	93
6209	1	6	1	0	1	0	22
6209	1	7	1	0	1	0	81
6210	1	2	1	0	1	0	92
6210	1	6	1	0	1	0	22
6210	1	7	1	0	1	0	81
6211	1	2	3	0	1	0	93
6211	1	7	2	0	1	0	81
6220	1	2	1	0	1	0	93
6220	1	6	1	0	1	0	22
6220	1	7	1	0	1	0	103
6225	1	2	1	0	1	0	91
6225	1	7	1	0	1	0	82
6226	1	1	1	0	1	0	16
6226	1	2	4	0	1	0	93
6226	1	7	3	0	1	0	81
6227	1	1	1	0	1	0	16
6227	1	1	1	0	1	0	74
6227	1	2	3	0	1	0	93
6227	1	6	1	0	1	0	22
6227	1	7	3	0	1	0	81
6228	1	1	1	0	1	0	16
6228	1	2	3	0	1	0	93
6228	1	7	3	0	1	0	81
6229	1	1	1	0	1	0	16
6229	1	2	8	0	1	0	93
6229	1	6	1	0	1	0	22
6229	1	7	4	0	1	0	103
6230	1	1	1	0	1	0	16
6230	1	2	3	0	1	0	93
6230	1	6	1	0	1	0	22
6230	1	7	3	0	1	0	81
6231	1	2	1	0	1	0	91
6231	1	6	1	0	1	0	22
6231	1	7	1	0	1	0	82
6235	1	1	1	0	1	0	16
6235	1	2	5	0	1	0	92
6235	1	6	1	0	1	0	22
6235	1	7	1	0	1	0	81
6237	1	2	2	0	1	0	91
6237	1	7	1	0	1	0	82
6240	1	2	2	0	1	0	93
6240	1	6	1	0	1	0	22
6240	1	7	1	0	1	0	81
6241	1	2	1	0	1	0	92
6241	1	6	1	0	1	0	22
6241	1	7	1	0	1	0	81
6242	1	2	1	0	1	0	93
6242	1	6	1	0	1	0	22
6242	1	7	1	0	1	0	70
6245	1	1	1	0	1	0	16
6245	1	2	3	0	1	0	93
6245	1	7	1	0	1	0	10
6246	1	1	1	0	1	0	16
6246	1	2	5	0	1	0	93
6246	1	6	1	0	1	0	22
6246	1	7	3	0	1	0	103
6247	1	1	1	0	1	0	16
6247	1	2	3	0	1	0	93
6247	1	6	1	0	1	0	22
6247	1	7	1	0	1	0	81
6248	1	1	1	0	1	0	15
6248	1	2	1	0	1	0	1
6248	1	7	1	0	1	0	9
6249	1	2	3	0	1	0	93
6249	1	7	2	0	1	0	103
6250	1	2	3	0	1	0	91
6250	1	7	2	0	1	0	82
6254	1	2	1	0	1	0	93
6254	1	6	1	0	1	0	22
6254	1	7	1	0	1	0	70
6255	1	2	3	0	1	0	76
6255	1	7	2	0	1	0	77
6262	1	1	1	0	1	0	14
6262	1	2	1	0	1	0	91
6262	1	7	1	0	1	0	25
6263	1	2	3	0	1	0	87
6263	1	7	2	0	1	0	103
6264	1	2	2	0	1	0	91
6264	1	6	1	0	1	0	22
6264	1	7	1	0	1	0	82
6265	1	2	1	0	1	0	93
6265	1	6	1	0	1	0	22
6265	1	7	1	0	1	0	103
6267	1	2	3	0	1	0	93
6267	1	7	2	0	1	0	103
6269	1	2	3	0	1	0	93
6269	1	7	2	0	1	0	103
6275	1	2	4	0	1	0	93
6275	1	6	1	0	1	0	22
6275	1	7	1	0	1	0	103
6283	1	2	3	0	1	0	91
6283	1	7	2	0	1	0	77
6284	1	2	3	0	1	0	93
6284	1	7	1	0	1	0	103
6285	1	2	9	0	1	0	93
6285	1	7	1	0	1	0	103
6287	1	2	2	0	1	0	93
6287	1	6	1	0	1	0	22
6287	1	7	1	0	1	0	103
6288	1	2	3	0	1	0	91
6288	1	7	1	0	1	0	82
6289	1	2	4	0	1	0	92
6289	1	7	1	0	1	0	81
6294	1	2	7	0	1	0	93
6294	1	7	3	0	1	0	81
6295	1	2	3	0	1	0	91
6295	1	7	1	0	1	0	82
6303	1	2	2	0	1	0	92
6303	1	7	1	0	1	0	103
6304	1	2	2	0	1	0	7
6304	1	7	1	0	1	0	10
6305	1	2	3	0	1	0	93
6305	1	6	1	0	1	0	22
6305	1	7	1	0	1	0	103
6306	1	2	3	0	1	0	91
6306	1	7	1	0	1	0	9
6309	1	2	2	0	1	0	91
6309	1	7	2	0	1	0	82
6310	1	2	1	0	1	0	24
6310	1	7	1	0	1	0	25
6311	1	2	11	0	1	0	93
6311	1	6	1	0	1	0	22
6311	1	7	5	0	1	0	81
6313	1	2	2	0	1	0	93
6313	1	7	1	0	1	0	81
6314	1	2	3	0	1	0	91
6314	1	7	1	0	1	0	9
6315	1	2	3	0	1	0	91
6315	1	7	1	0	1	0	9
6318	1	2	2	0	1	0	91
6318	1	7	1	0	1	0	82
6319	1	2	1	0	1	0	93
6319	1	6	1	0	1	0	22
6319	1	7	1	0	1	0	103
6320	1	2	3	0	1	0	93
6320	1	6	1	0	1	0	22
6320	1	7	1	0	1	0	103
6323	1	2	3	0	1	0	76
6323	1	7	1	0	1	0	82
6324	1	2	3	0	1	0	76
6325	1	2	3	0	1	0	76
6325	1	7	2	0	1	0	82
6326	1	2	1	0	1	0	91
6326	1	6	1	0	1	0	22
6326	1	7	1	0	1	0	82
6327	1	2	4	0	1	0	93
6327	1	7	1	0	1	0	81
6328	1	2	1	0	1	0	93
6328	1	6	1	0	1	0	22
6328	1	7	1	0	1	0	70
6329	1	2	1	0	1	0	93
6329	1	6	1	0	1	0	22
6329	1	7	1	0	1	0	103
6332	1	2	3	0	1	0	91
6332	1	7	2	0	1	0	82
6335	1	2	3	0	1	0	91
6335	1	7	1	0	1	0	9
6337	1	2	1	0	1	0	93
6337	1	6	1	0	1	0	22
6337	1	7	1	0	1	0	70
6338	1	2	1	0	1	0	93
6338	1	6	1	0	1	0	42
6338	1	7	1	0	1	0	103
6345	1	2	2	0	1	0	91
6345	1	7	2	0	1	0	82
6346	1	2	2	0	1	0	93
6346	1	6	1	0	1	0	109
6346	1	7	1	0	1	0	81
6356	1	2	2	0	1	0	91
6356	1	7	2	0	1	0	77
6358	1	2	1	0	1	0	93
6358	1	6	1	0	1	0	42
6358	1	7	1	0	1	0	81
6360	1	6	1	0	1	0	22
6361	1	2	1	0	1	0	93
6361	1	6	1	0	1	0	22
6361	1	7	1	0	1	0	103
6364	1	2	1	0	1	0	24
6364	1	7	1	0	1	0	25
6365	1	2	2	0	1	0	91
6365	1	7	1	0	1	0	82
6366	1	2	1	0	1	0	91
6366	1	7	1	0	1	0	82
6368	1	2	2	0	1	0	91
6368	1	6	1	0	1	0	22
6368	1	7	1	0	1	0	82
6374	1	2	8	0	1	0	93
6374	1	6	1	0	1	0	22
6374	1	7	6	0	1	0	81
6375	1	2	4	0	1	0	93
6375	1	7	1	0	1	0	102
6387	1	2	2	0	1	0	91
6387	1	7	1	0	1	0	82
6389	1	2	2	0	1	0	91
6389	1	7	2	0	1	0	82
6390	1	2	5	0	1	0	93
6390	1	7	1	0	1	0	81
6392	1	2	2	0	1	0	93
6392	1	7	1	0	1	0	81
6393	1	2	2	0	1	0	93
6393	1	6	1	0	1	0	109
6393	1	7	1	0	1	0	103
6394	1	2	2	0	1	0	91
6394	1	7	1	0	1	0	82
6395	1	2	2	0	1	0	91
6395	1	7	1	0	1	0	82
6397	1	2	7	0	1	0	93
6397	1	7	4	0	1	0	81
6401	1	2	2	0	1	0	91
6401	1	7	1	0	1	0	103
6405	1	2	2	0	1	0	91
6405	1	7	1	0	1	0	82
6418	1	2	1	0	1	0	87
6418	1	7	1	0	1	0	25
6421	1	2	2	0	1	0	93
6421	1	6	1	0	1	0	22
6421	1	7	1	0	1	0	81
6423	1	2	2	0	1	0	93
6423	1	6	1	0	1	0	22
6423	1	7	1	0	1	0	81
6424	1	1	1	0	1	0	16
6424	1	2	1	0	1	0	93
6424	1	6	1	0	1	0	22
6424	1	7	1	0	1	0	103
6426	1	2	1	0	1	0	93
6426	1	6	1	0	1	0	22
6426	1	7	1	0	1	0	81
6427	1	2	6	0	1	0	92
6427	1	7	4	0	1	0	81
6434	1	2	2	0	1	0	91
6434	1	7	2	0	1	0	82
6438	1	2	3	0	1	0	91
6438	1	7	1	0	1	0	82
6440	1	2	2	0	1	0	91
6440	1	7	2	0	1	0	82
6441	1	1	2	0	1	0	14
6441	1	2	1	0	1	0	87
6441	1	7	1	0	1	0	82
6442	1	1	1	0	1	0	14
6442	1	2	1	0	1	0	91
6442	1	7	1	0	1	0	82
6445	1	2	3	0	1	0	106
6445	1	7	2	0	1	0	82
6446	1	2	2	0	1	0	93
6446	1	7	1	0	1	0	81
6446	1	13	1	0	1	0	22
6447	1	2	2	0	1	0	91
6447	1	7	2	0	1	0	82
6448	1	2	1	0	1	0	93
6449	1	2	2	0	1	0	91
6449	1	7	2	0	1	0	82
6454	1	2	2	0	1	0	91
6454	1	7	2	0	1	0	82
6456	1	2	3	0	1	0	93
6456	1	7	2	0	1	0	81
6457	1	2	6	0	1	0	93
6457	1	6	1	0	1	0	22
6457	1	7	4	0	1	0	103
6461	1	2	2	0	1	0	91
6461	1	7	1	0	1	0	82
6462	1	2	1	0	1	0	93
6462	1	7	1	0	1	0	81
6463	1	2	1	0	1	0	93
6463	1	6	1	0	1	0	22
6463	1	7	1	0	1	0	81
6465	1	2	3	0	1	0	91
6465	1	7	2	0	1	0	82
6466	1	2	3	0	1	0	91
6466	1	7	2	0	1	0	82
6467	1	2	3	0	1	0	93
6467	1	6	1	0	1	0	22
6467	1	7	1	0	1	0	81
6469	1	2	1	0	1	0	91
6469	1	7	1	0	1	0	82
6474	1	2	2	0	1	0	93
6474	1	7	1	0	1	0	81
6475	1	2	1	0	1	0	91
6475	1	7	1	0	1	0	82
6476	1	2	2	0	1	0	93
6476	1	6	1	0	1	0	109
6476	1	7	1	0	1	0	81
6478	1	2	5	0	1	0	93
6478	1	6	1	0	1	0	22
6478	1	7	4	0	1	0	81
6482	1	2	5	0	1	0	93
6482	1	7	4	0	1	0	81
6483	1	2	2	0	1	0	91
6483	1	7	2	0	1	0	82
6484	1	2	2	0	1	0	106
6484	1	7	2	0	1	0	82
6486	1	2	2	0	1	0	93
6486	1	7	1	0	1	0	81
6488	1	2	2	0	1	0	93
6488	1	7	1	0	1	0	81
6489	1	2	2	0	1	0	91
6489	1	7	1	0	1	0	82
6490	1	2	2	0	1	0	91
6490	1	7	2	0	1	0	82
6494	1	2	2	0	1	0	91
6494	1	7	2	0	1	0	82
6495	1	2	2	0	1	0	91
6495	1	7	2	0	1	0	82
6496	1	2	1	0	1	0	93
6496	1	7	1	0	1	0	81
6497	1	2	1	0	1	0	93
6497	1	7	1	0	1	0	81
6499	1	1	2	0	1	0	14
6499	1	2	1	0	1	0	1
6499	1	7	1	0	1	0	9
6501	1	2	1	0	1	0	93
6501	1	7	1	0	1	0	81
6503	1	2	1	0	1	0	93
6503	1	6	1	0	1	0	109
6503	1	7	1	0	1	0	81
6504	1	2	1	0	1	0	91
6504	1	7	1	0	1	0	82
6506	1	2	2	0	1	0	91
6506	1	7	2	0	1	0	82
6508	1	2	2	0	1	0	91
6508	1	7	1	0	1	0	82
6509	1	2	1	0	1	0	1
6509	1	7	1	0	1	0	9
6511	1	2	8	0	1	0	93
6511	1	6	1	0	1	0	22
6511	1	7	1	0	1	0	103
6513	1	2	2	0	1	0	91
6513	1	7	2	0	1	0	82
6515	1	2	2	0	1	0	91
6515	1	7	2	0	1	0	82
6516	1	2	2	0	1	0	91
6516	1	7	2	0	1	0	82
6518	1	2	6	0	1	0	93
6518	1	6	1	0	1	0	22
6518	1	7	3	0	1	0	98
6519	1	2	10	0	1	0	93
6519	1	6	1	0	1	0	22
6519	1	7	6	0	1	0	103
6522	1	2	1	0	1	0	24
6522	1	7	1	0	1	0	25
6523	1	2	2	0	1	0	1
6523	1	7	1	0	1	0	9
6524	1	2	1	0	1	0	92
6524	1	6	1	0	1	0	22
6524	1	7	1	0	1	0	81
6525	1	2	2	0	1	0	1
6525	1	7	1	0	1	0	9
6530	1	2	2	0	1	0	91
6530	1	7	2	0	1	0	82
6531	1	2	2	0	1	0	91
6531	1	7	2	0	1	0	82
6532	1	2	6	0	1	0	93
6532	1	6	1	0	1	0	22
6532	1	7	3	0	1	0	103
6533	1	2	1	0	1	0	1
6533	1	7	1	0	1	0	9
6534	1	2	2	0	1	0	93
6534	1	7	1	0	1	0	81
6539	1	2	2	0	1	0	87
6539	1	7	2	0	1	0	82
6540	1	2	6	0	1	0	93
6540	1	6	1	0	1	0	22
6540	1	7	3	0	1	0	70
6542	1	2	7	0	1	0	93
6542	1	6	1	0	1	0	22
6542	1	7	5	0	1	0	103
6543	1	2	2	0	1	0	93
6543	1	6	1	0	1	0	22
6543	1	7	1	0	1	0	103
6545	1	2	2	0	1	0	1
6545	1	7	1	0	1	0	9
6547	1	2	2	0	1	0	91
6547	1	6	1	0	1	0	22
6547	1	7	1	0	1	0	82
6548	1	2	1	0	1	0	93
6548	1	6	1	0	1	0	22
6548	1	7	1	0	1	0	103
6549	1	2	2	0	1	0	91
6549	1	7	2	0	1	0	82
6551	1	2	1	0	1	0	91
6551	1	7	1	0	1	0	82
6556	1	2	4	0	1	0	92
6556	1	6	1	0	1	0	22
6556	1	7	1	0	1	0	103
6560	1	2	1	0	1	0	93
6560	1	6	1	0	1	0	22
6560	1	7	1	0	1	0	81
6561	1	2	1	0	1	0	91
6561	1	6	1	0	1	0	22
6561	1	7	1	0	1	0	103
6562	1	2	1	0	1	0	92
6562	1	6	1	0	1	0	22
6562	1	7	1	0	1	0	81
6563	1	1	1	0	1	0	16
6563	1	2	2	0	1	0	93
6563	1	6	1	0	1	0	22
6563	1	7	1	0	1	0	103
6564	1	2	2	0	1	0	93
6564	1	6	1	0	1	0	22
6564	1	7	1	0	1	0	81
6566	1	2	2	0	1	0	93
6566	1	7	1	0	1	0	81
6567	1	2	1	0	1	0	93
6567	1	6	1	0	1	0	22
6567	1	7	1	0	1	0	81
6569	1	2	2	0	1	0	93
6569	1	6	1	0	1	0	22
6569	1	7	1	0	1	0	81
6570	1	2	1	0	1	0	93
6570	1	6	1	0	1	0	109
6570	1	7	1	0	1	0	103
6571	1	2	2	0	1	0	91
6571	1	7	1	0	1	0	82
6572	1	2	1	0	1	0	93
6572	1	6	2	0	1	0	22
6572	1	7	1	0	1	0	81
6573	1	6	1	0	1	0	109
6574	1	1	1	0	1	0	48
6574	1	2	2	0	1	0	93
6574	1	6	1	0	1	0	109
6574	1	7	1	0	1	0	103
6575	1	2	1	0	1	0	93
6575	1	6	1	0	1	0	22
6575	1	7	1	0	1	0	103
6577	1	2	2	0	1	0	91
6577	1	6	1	0	1	0	22
6577	1	7	1	0	1	0	82
6581	1	2	2	0	1	0	91
6581	1	6	1	0	1	0	22
6581	1	7	2	0	1	0	82
6582	1	1	1	0	1	0	48
6582	1	2	2	0	1	0	93
6582	1	7	1	0	1	0	103
6583	1	2	2	0	1	0	91
6583	1	7	1	0	1	0	82
6584	1	2	2	0	1	0	91
6584	1	7	1	0	1	0	82
6586	1	2	2	0	1	0	91
6586	1	7	2	0	1	0	82
6587	1	2	2	0	1	0	91
6587	1	7	1	0	1	0	82
6589	1	2	2	0	1	0	91
6589	1	7	2	0	1	0	82
6590	1	2	2	0	1	0	91
6590	1	7	1	0	1	0	82
6591	1	2	2	0	1	0	91
6591	1	7	1	0	1	0	82
6592	1	2	1	0	1	0	91
6592	1	6	1	0	1	0	22
6592	1	7	1	0	1	0	82
6594	1	2	1	0	1	0	93
6594	1	6	1	0	1	0	109
6594	1	7	1	0	1	0	103
6597	1	2	1	0	1	0	91
6597	1	6	1	0	1	0	22
6597	1	7	1	0	1	0	82
6602	1	2	1	0	1	0	93
6602	1	6	1	0	1	0	22
6602	1	7	1	0	1	0	103
6604	1	2	2	0	1	0	87
6604	1	7	1	0	1	0	82
6607	1	2	2	0	1	0	93
6607	1	7	1	0	1	0	81
6607	1	13	1	0	1	0	42
6608	1	2	2	0	1	0	91
6608	1	7	2	0	1	0	82
6610	1	2	1	0	1	0	93
6610	1	6	1	0	1	0	22
6610	1	7	1	0	1	0	81
6612	1	2	2	0	1	0	91
6612	1	6	1	0	1	0	22
6612	1	7	1	0	1	0	82
6614	1	2	2	0	1	0	91
6614	1	7	2	0	1	0	82
6615	1	2	2	0	1	0	92
6615	1	7	1	0	1	0	103
6616	1	2	4	0	1	0	93
6616	1	6	1	0	1	0	22
6616	1	7	3	0	1	0	103
6617	1	2	2	0	1	0	93
6617	1	6	1	0	1	0	22
6617	1	7	1	0	1	0	103
6618	1	2	4	0	1	0	93
6618	1	6	1	0	1	0	22
6618	1	7	2	0	1	0	98
6619	1	2	2	0	1	0	91
6619	1	6	1	0	1	0	22
6619	1	7	1	0	1	0	82
6620	1	2	1	0	1	0	92
6620	1	6	1	0	1	0	109
6620	1	7	1	0	1	0	81
6623	1	2	1	0	1	0	93
6623	1	6	1	0	1	0	22
6623	1	7	1	0	1	0	103
6624	1	2	1	0	1	0	93
6624	1	6	1	0	1	0	22
6624	1	7	1	0	1	0	103
6625	1	2	1	0	1	0	92
6625	1	6	1	0	1	0	22
6625	1	7	1	0	1	0	81
6626	1	2	4	0	1	0	93
6626	1	6	1	0	1	0	22
6626	1	7	2	0	1	0	103
6627	1	2	4	0	1	0	93
6627	1	6	1	0	1	0	22
6627	1	7	1	0	1	0	103
6628	1	2	4	0	1	0	92
6628	1	6	1	0	1	0	22
6628	1	7	1	0	1	0	103
6629	1	2	4	0	1	0	92
6629	1	6	1	0	1	0	22
6629	1	7	1	0	1	0	103
6630	1	2	5	0	1	0	93
6630	1	6	1	0	1	0	22
6630	1	7	4	0	1	0	103
6632	1	2	3	0	1	0	93
6632	1	6	1	0	1	0	22
6632	1	7	1	0	1	0	103
6633	1	2	2	0	1	0	91
6633	1	7	1	0	1	0	82
6634	1	2	5	0	1	0	93
6634	1	6	1	0	1	0	22
6634	1	7	1	0	1	0	103
6635	1	2	7	0	1	0	93
6635	1	6	1	0	1	0	22
6635	1	7	3	0	1	0	103
6637	1	2	4	0	1	0	93
6637	1	6	1	0	1	0	22
6637	1	7	1	0	1	0	103
6638	1	2	3	0	1	0	93
6638	1	6	1	0	1	0	22
6638	1	7	7	0	1	0	103
6639	1	2	1	0	1	0	93
6639	1	6	1	0	1	0	22
6639	1	7	1	0	1	0	81
6644	1	2	1	0	1	0	93
6644	1	6	1	0	1	0	109
6644	1	7	1	0	1	0	81
6645	1	2	1	0	1	0	93
6645	1	7	1	0	1	0	81
6646	1	2	2	0	1	0	87
6646	1	7	2	0	1	0	82
6648	1	2	2	0	1	0	91
6648	1	7	2	0	1	0	82
6653	1	2	1	0	1	0	93
6653	1	6	1	0	1	0	109
6653	1	7	1	0	1	0	103
6667	1	2	2	0	1	0	93
6667	1	6	1	0	1	0	109
6667	1	7	1	0	1	0	103
6668	1	2	5	0	1	0	93
6668	1	6	1	0	1	0	22
6668	1	7	4	0	1	0	103
6669	1	2	2	0	1	0	93
6669	1	6	1	0	1	0	109
6669	1	7	1	0	1	0	103
6670	1	2	2	0	1	0	91
6670	1	7	1	0	1	0	91
6671	1	2	1	0	1	0	93
6671	1	6	1	0	1	0	22
6671	1	7	1	0	1	0	81
6673	1	2	1	0	1	0	91
6673	1	7	1	0	1	0	82
6674	1	2	2	0	1	0	93
6674	1	6	1	0	1	0	22
6674	1	7	1	0	1	0	103
6686	1	2	2	0	1	0	91
6686	1	6	1	0	1	0	22
6686	1	7	1	0	1	0	82
6687	1	2	2	0	1	0	91
6687	1	7	1	0	1	0	91
6689	1	2	2	0	1	0	93
6689	1	6	1	0	1	0	109
6689	1	7	1	0	1	0	81
6690	1	2	4	0	1	0	92
6690	1	6	1	0	1	0	22
6690	1	7	1	0	1	0	103
6693	1	2	2	0	1	0	91
6693	1	7	1	0	1	0	82
6701	1	2	2	0	1	0	93
6701	1	6	1	0	1	0	22
6701	1	7	1	0	1	0	81
6703	1	2	2	0	1	0	91
6703	1	6	1	0	1	0	22
6703	1	7	2	0	1	0	82
6704	1	2	2	0	1	0	91
6704	1	7	1	0	1	0	82
6705	1	2	2	0	1	0	91
6705	1	6	1	0	1	0	22
6705	1	7	1	0	1	0	82
6706	1	2	1	0	1	0	93
6706	1	6	1	0	1	0	109
6706	1	7	1	0	1	0	103
6708	1	1	1	0	1	0	48
6708	1	2	2	0	1	0	93
6708	1	6	1	0	1	0	109
6708	1	7	1	0	1	0	103
6709	1	1	1	0	1	0	48
6709	1	2	1	0	1	0	93
6709	1	6	1	0	1	0	109
6709	1	7	1	0	1	0	103
6710	1	2	2	0	1	0	91
6710	1	7	2	0	1	0	82
6711	1	2	1	0	1	0	93
6711	1	6	1	0	1	0	109
6711	1	7	1	0	1	0	103
6712	1	2	2	0	1	0	91
6712	1	7	1	0	1	0	82
6713	1	2	2	0	1	0	91
6713	1	7	1	0	1	0	82
6714	1	2	2	0	1	0	91
6714	1	7	2	0	1	0	82
6717	1	1	1	0	1	0	48
6717	1	2	1	0	1	0	93
6717	1	6	1	0	1	0	109
6717	1	7	1	0	1	0	103
6719	1	2	2	0	1	0	91
6719	1	6	1	0	1	0	22
6719	1	7	1	0	1	0	82
6720	1	2	2	0	1	0	91
6720	1	7	2	0	1	0	82
6721	1	1	1	0	1	0	48
6721	1	2	1	0	1	0	93
6721	1	6	1	0	1	0	109
6721	1	7	1	0	1	0	103
6722	1	2	2	0	1	0	91
6722	1	7	1	0	1	0	82
6725	1	2	1	0	1	0	91
6725	1	7	1	0	1	0	82
6726	1	2	3	0	1	0	92
6726	1	6	1	0	1	0	22
6726	1	7	1	0	1	0	103
6728	1	2	2	0	1	0	91
